step,loss,future_voltage_loss,observed_reconstruction_loss,endpoint_loss,monotonic_loss,gradient_norm,validation_voltage_rmse_v,validation_endpoint_mae_q,best_validation_voltage_rmse_v,best_step,stale_validations,elapsed_seconds,sampling_seconds,amp_scale,amp_overflow_skips_total,cells,cycles,betas,q_cuts,q_ends
18558,0.015155625529587269,0.014891604892909527,0.0015316830249503255,0.00011085269215982407,0.005998949985951185,0.6400019526481628,,,0.061537724422607534,18000,1,134.76756843132898,0.0008094031363725662,1.0,0,MATR_b1c28|MATR_b1c39|MATR_b4c40|MATR_b2c38|MATR_b2c18|MATR_b4c43|MATR_b1c38|MATR_b2c0|MATR_b2c43|MATR_b2c39|MATR_b3c39|MATR_b2c32|MATR_b4c26|MATR_b4c14|MATR_b3c22|MATR_b2c14,438|198|405|121|305|339|111|98|254|469|263|74|527|179|918|189,0.7652|0.5748|0.2684|0.1643|0.3019|0.7228|0.4359|0.5613|0.7343|0.6741|0.5454|0.3852|0.3743|0.6271|0.5026|0.2250,0.92255|0.85555|0.32035|0.19057|0.38914|0.89088|0.63979|0.80665|0.90612|0.71778|0.70906|0.54598|0.48764|0.87958|0.6905|0.28567,0.96442|0.98179|0.95244|0.9759|0.92355|0.94219|0.97691|0.94553|0.96323|0.77399|0.9485|0.98239|0.6353|0.96488|0.88944|0.97474
18559,0.012972443364560604,0.012667819857597351,0.0012920708395540714,0.0001754162658471614,0.00601370120421052,0.772393524646759,,,0.061537724422607534,18000,1,134.77356290724128,0.0006902413442730904,1.0,0,MATR_b4c23|MATR_b4c22|MATR_b4c14|MATR_b2c4|MATR_b1c24|MATR_b2c42|MATR_b2c2|MATR_b1c44|MATR_b4c17|MATR_b1c24|MATR_b4c4|MATR_b4c28|MATR_b4c23|MATR_b4c4|MATR_b4c27|MATR_b2c26,846|442|233|284|900|235|460|488|857|114|484|444|885|329|429|378,0.2443|0.6094|0.4322|0.1269|0.2170|0.1286|0.1776|0.6968|0.4954|0.2533|0.4474|0.6000|0.6539|0.5106|0.6267|0.5359,0.27357|0.80628|0.6136|0.1279|0.27819|0.1343|0.20965|0.8483|0.60503|0.33059|0.59933|0.83555|0.80304|0.66459|0.81315|0.73953,0.91376|0.93611|0.96295|0.92312|0.87648|0.97142|0.75571|0.91486|0.76125|0.9792|0.92662|0.95629|0.90477|0.93868|0.90296|0.90591
18560,0.026415983214974403,0.025973442941904068,0.0013182051479816437,0.0003107196534983814,0.005972397513687611,0.5872510671615601,,,0.061537724422607534,18000,1,134.77943729935214,0.000643393024802208,1.0,0,MATR_b2c2|MATR_b3c19|MATR_b2c1|MATR_b2c47|MATR_b2c27|MATR_b3c28|MATR_b4c40|MATR_b3c11|MATR_b1c7|MATR_b2c26|MATR_b3c5|MATR_b2c2|MATR_b3c25|MATR_b4c2|MATR_b3c4|MATR_b2c2,273|652|155|339|212|477|508|312|657|215|259|343|865|215|918|257,0.6499|0.7965|0.2573|0.2690|0.1644|0.3400|0.5838|0.4312|0.7429|0.4320|0.1259|0.3714|0.2915|0.3365|0.3689|0.2661,0.86339|0.90732|0.24746|0.3169|0.18629|0.40938|0.7758|0.60864|0.90337|0.60333|0.11253|0.51289|0.36286|0.41106|0.45828|0.34691,0.94832|0.94728|0.78286|0.92847|0.95938|0.83822|0.94826|0.96084|0.941|0.96176|0.94884|0.92013|0.90226|0.95197|0.888|0.9518
18561,0.016081301495432854,0.01580757275223732,0.001326269470155239,0.0001411016855854541,0.0055481563322246075,0.4822435975074768,,,0.061537724422607534,18000,1,134.78629189310595,0.000808351207524538,1.0,0,MATR_b1c17|MATR_b1c23|MATR_b4c26|MATR_b4c25|MATR_b2c34|MATR_b1c26|MATR_b2c36|MATR_b1c17|MATR_b4c40|MATR_b2c32|MATR_b2c42|MATR_b3c19|MATR_b4c44|MATR_b4c24|MATR_b1c41|MATR_b4c28,368|547|500|406|158|80|347|440|301|62|326|696|62|270|851|531,0.5751|0.6244|0.3011|0.1739|0.3558|0.5166|0.5837|0.2047|0.4252|0.1699|0.7227|0.4201|0.5129|0.5527|0.1975|0.1764,0.84627|0.86222|0.44709|0.20734|0.47668|0.75833|0.82364|0.25144|0.55036|0.19407|0.88361|0.53799|0.65999|0.70683|0.24635|0.20573,0.97067|0.96281|0.72011|0.88705|0.97324|0.99091|0.96137|0.96643|0.95692|0.98096|0.94981|0.94445|0.95268|0.94651|0.91743|0.94925
18562,0.006984713487327099,0.0067979744635522366,0.0010352102108299732,8.321801578858867e-05,0.005235360004007816,0.4018375873565674,,,0.061537724422607534,18000,1,134.79332975903526,0.0010664439760148525,1.0,0,MATR_b4c39|MATR_b4c24|MATR_b2c20|MATR_b2c18|MATR_b3c8|MATR_b1c29|MATR_b4c8|MATR_b3c16|MATR_b1c15|MATR_b1c45|MATR_b3c8|MATR_b3c41|MATR_b1c16|MATR_b1c44|MATR_b2c32|MATR_b3c44,215|198|430|76|342|733|360|768|469|292|537|631|823|205|324|626,0.5384|0.4042|0.2818|0.5863|0.7140|0.5650|0.3613|0.1365|0.1694|0.7016|0.6165|0.5363|0.3298|0.5056|0.5872|0.2757,0.69853|0.49136|0.38113|0.86769|0.90377|0.7999|0.48853|0.12578|0.19962|0.89783|0.83694|0.7628|0.46281|0.75485|0.82698|0.35614,0.95074|0.94897|0.89164|0.96529|0.95996|0.91676|0.94272|0.94263|0.9489|0.97523|0.94503|0.90903|0.83676|0.98162|0.96004|0.95224
18563,0.014404180459678173,0.014070057310163975,0.0014315542066469789,0.00019096725736744702,0.005258040968328714,0.5637995004653931,,,0.061537724422607534,18000,1,134.80009493604302,0.000754340086132288,1.0,0,MATR_b1c39|MATR_b1c36|MATR_b4c8|MATR_b4c8|MATR_b1c26|MATR_b1c33|MATR_b3c41|MATR_b4c40|MATR_b4c22|MATR_b3c22|MATR_b2c42|MATR_b4c5|MATR_b3c34|MATR_b3c13|MATR_b2c31|MATR_b4c2,174|275|700|100|190|531|252|965|117|35|46|258|954|235|70|511,0.2758|0.5738|0.1203|0.2181|0.6732|0.3978|0.2802|0.4904|0.2084|0.3282|0.1753|0.7056|0.2071|0.3383|0.3409|0.1867,0.38358|0.83498|0.12808|0.2643|0.92841|0.57388|0.36297|0.62355|0.22964|0.39866|0.21009|0.87705|0.20944|0.46097|0.46209|0.1954,0.98318|0.97337|0.75862|0.95669|0.98692|0.95249|0.95387|0.89036|0.9546|0.96253|0.98552|0.93993|0.90699|0.96422|0.98132|0.92743
18564,0.010283161886036396,0.010059906169772148,0.0014449367299675941,7.876231393311173e-05,0.005943352356553078,0.7454961538314819,,,0.061537724422607534,18000,1,134.80687912832946,0.0007645389996469021,1.0,0,MATR_b2c4|MATR_b1c36|MATR_b1c1|MATR_b2c2|MATR_b1c41|MATR_b2c44|MATR_b4c19|MATR_b2c42|MATR_b1c33|MATR_b1c20|MATR_b1c16|MATR_b2c27|MATR_b1c44|MATR_b2c27|MATR_b4c31|MATR_b1c28,371|75|737|227|945|84|711|54|190|464|719|55|330|60|497|35,0.1877|0.2793|0.6175|0.2361|0.6404|0.2197|0.4678|0.5479|0.2485|0.5665|0.7219|0.2994|0.6549|0.6619|0.3214|0.4861,0.22111|0.37989|0.88536|0.30342|0.80065|0.28508|0.58956|0.81143|0.33395|0.73274|0.87478|0.40682|0.86865|0.92141|0.46172|0.69973,0.87942|0.98278|0.96333|0.95902|0.87174|0.97899|0.9252|0.98527|0.99006|0.85664|0.92189|0.97399|0.96862|0.97388|0.90158|0.98285
18565,0.01110515370965004,0.010403035208582878,0.005030797328799963,0.0001990383316297084,0.006508825346827507,0.6134346723556519,,,0.061537724422607534,18000,1,134.8141090129502,0.0008332580327987671,1.0,0,MATR_b1c33|MATR_b4c17|MATR_b3c34|MATR_b3c41|MATR_b2c0|MATR_b1c40|MATR_b4c16|MATR_b4c16|MATR_b1c1|MATR_b2c1|MATR_b3c0|MATR_b1c26|MATR_b3c8|MATR_b4c25|MATR_b3c38|MATR_b2c25,131|535|222|200|257|936|81|650|1046|33|406|701|30|558|188|308,0.2414|0.5408|0.2503|0.3059|0.6482|0.6576|0.1494|0.7219|0.2803|0.2171|0.5812|0.3721|0.3883|0.5639|0.2783|0.2492,0.32723|0.70308|0.29343|0.39748|0.75984|0.76659|0.14997|0.86146|0.37576|0.26194|0.81179|0.52952|0.51849|0.46698|0.33038|0.31908,0.99301|0.9196|0.96057|0.95558|0.84409|0.82537|0.96255|0.93287|0.95072|0.95482|0.96076|0.92447|0.97146|0.50481|0.97177|0.93278
18566,0.015462633222341537,0.015107469633221626,0.00138632592279464,0.0002165303740184754,0.006009284406900406,0.6492332220077515,,,0.061537724422607534,18000,1,134.82139664702117,0.0010615149512887,1.0,0,MATR_b1c40|MATR_b2c0|MATR_b1c40|MATR_b1c28|MATR_b4c13|MATR_b2c38|MATR_b3c28|MATR_b2c4|MATR_b2c26|MATR_b3c5|MATR_b3c11|MATR_b3c21|MATR_b4c38|MATR_b4c28|MATR_b4c40|MATR_b1c15,401|233|891|345|491|315|478|173|323|554|656|691|1007|259|187|302,0.5853|0.3442|0.2834|0.6795|0.6751|0.2326|0.5741|0.5872|0.5866|0.2900|0.1063|0.2748|0.3896|0.5531|0.7129|0.1602,0.86926|0.47373|0.38785|0.90947|0.87227|0.30035|0.71022|0.84205|0.79523|0.35548|0.089606|0.31588|0.4739|0.78723|0.90276|0.19647,0.97526|0.86209|0.85556|0.97216|0.95361|0.95112|0.8378|0.9532|0.93347|0.92523|0.91353|0.85301|0.89538|0.96536|0.96089|0.96261
18567,0.0087592089548707,0.0083580007776618,0.0030731637962162495,9.389231854584068e-05,0.006108490750193596,0.45106780529022217,,,0.061537724422607534,18000,1,134.828454290051,0.0008021797984838486,1.0,0,MATR_b2c46|MATR_b2c6|MATR_b3c0|MATR_b2c28|MATR_b1c41|MATR_b3c12|MATR_b4c13|MATR_b2c13|MATR_b1c31|MATR_b4c33|MATR_b3c35|MATR_b3c39|MATR_b1c32|MATR_b2c47|MATR_b3c12|MATR_b3c4,198|524|440|284|357|211|775|87|470|445|610|673|494|21|564|352,0.6843|0.5474|0.2054|0.3738|0.2367|0.6055|0.5549|0.6975|0.4827|0.2805|0.6098|0.2668|0.5295|0.5763|0.4142|0.4516,0.89565|0.69339|0.2374|0.51591|0.3057|0.87152|0.67813|0.932|0.69243|0.42105|0.80106|0.29969|0.77235|0.80201|0.57901|0.60891,0.97558|0.78243|0.95921|0.96159|0.97393|0.97573|0.79303|0.97632|0.97637|0.90954|0.94274|0.92929|0.951|0.95468|0.95813|0.96651
18568,0.02321484126150608,0.02288765460252762,0.0015778032829985023,0.0001694052916718647,0.0058821095153689384,0.5687742829322815,,,0.061537724422607534,18000,1,134.83494775928557,0.0007949061691761017,1.0,0,MATR_b2c6|MATR_b4c27|MATR_b1c39|MATR_b3c13|MATR_b2c32|MATR_b1c1|MATR_b4c35|MATR_b3c16|MATR_b2c1|MATR_b2c35|MATR_b2c44|MATR_b3c13|MATR_b3c21|MATR_b1c24|MATR_b2c25|MATR_b1c40,52|274|113|637|391|1689|870|536|166|275|330|460|559|518|418|368,0.4670|0.1954|0.2152|0.4802|0.7118|0.6424|0.3392|0.7741|0.1574|0.2553|0.3619|0.1553|0.4808|0.7217|0.3757|0.2032,0.65122|0.22866|0.28197|0.6543|0.87152|0.84776|0.40328|0.90894|0.11563|0.32831|0.50141|0.16788|0.6094|0.89446|0.52112|0.25937,0.96873|0.93478|0.98564|0.91591|0.94258|0.90581|0.91253|0.95122|0.75904|0.95063|0.94717|0.94713|0.89173|0.95984|0.86483|0.97714
18569,0.021055428311228752,0.02069753222167492,0.001403935719281435,0.00021750331507064402,0.005626368336379528,1.065221905708313,,,0.061537724422607534,18000,1,134.84259161911905,0.0012729396112263203,1.0,0,MATR_b1c38|MATR_b2c11|MATR_b4c39|MATR_b3c41|MATR_b2c14|MATR_b3c8|MATR_b1c43|MATR_b4c43|MATR_b3c4|MATR_b4c14|MATR_b1c9|MATR_b2c11|MATR_b1c45|MATR_b2c35|MATR_b2c42|MATR_b4c30,194|60|694|711|22|321|179|420|89|419|673|137|482|141|374|104,0.7335|0.6170|0.1588|0.1933|0.5500|0.5733|0.1244|0.2565|0.5446|0.1029|0.4485|0.5173|0.1626|0.4433|0.7270|0.1494,0.92382|0.89149|0.17088|0.2243|0.79932|0.82099|0.12913|0.32018|0.7405|0.084563|0.6296|0.74875|0.18705|0.64293|0.86779|0.15398,0.97364|0.97681|0.85965|0.86803|0.98407|0.96116|0.96772|0.93687|0.97647|0.9466|0.95637|0.96845|0.91534|0.96974|0.9238|0.95538
18570,0.019698424264788628,0.019199188798666,0.0015490464866161346,0.00034432963002473116,0.005454685539007187,0.7341766953468323,,,0.061537724422607534,18000,1,134.84925627708435,0.0007608919404447079,1.0,0,MATR_b4c20|MATR_b2c23|MATR_b2c11|MATR_b3c16|MATR_b2c11|MATR_b1c44|MATR_b4c0|MATR_b2c45|MATR_b2c27|MATR_b4c28|MATR_b4c30|MATR_b4c27|MATR_b1c0|MATR_b4c26|MATR_b3c34|MATR_b1c26,547|429|396|1257|137|392|494|192|131|742|219|390|1760|335|877|403,0.4174|0.5928|0.4755|0.3376|0.1494|0.4614|0.6529|0.2237|0.4707|0.1825|0.3656|0.6013|0.1142|0.1774|0.3144|0.4819,0.51008|0.7869|0.68148|0.39997|0.16462|0.68125|0.82658|0.27875|0.70011|0.20878|0.50074|0.80483|0.087411|0.20829|0.36989|0.70599,0.90859|0.90408|0.88306|0.91375|0.96845|0.958|0.92371|0.96703|0.96972|0.90272|0.94918|0.91762|0.83044|0.92736|0.92171|0.97714
18571,0.013236495666205883,0.012783431448042393,0.001833348418585956,0.0002697296440601349,0.005630887113511562,0.3599555194377899,,,0.061537724422607534,18000,1,134.85767026618123,0.001325909048318863,1.0,0,MATR_b4c20|MATR_b4c0|MATR_b4c41|MATR_b2c1|MATR_b1c9|MATR_b4c14|MATR_b1c17|MATR_b2c45|MATR_b3c34|MATR_b2c0|MATR_b1c17|MATR_b2c11|MATR_b3c8|MATR_b3c44|MATR_b4c5|MATR_b1c29,627|550|444|163|331|531|808|221|225|257|649|407|389|714|706|357,0.1072|0.7829|0.3303|0.1234|0.1083|0.5687|0.6874|0.1318|0.7859|0.1183|0.7193|0.1682|0.3694|0.4276|0.4355|0.2565,0.070935|0.87601|0.4328|0.073431|0.1044|0.77686|0.79994|0.13751|0.92513|0.11522|0.88186|0.19114|0.50662|0.59271|0.54467|0.33675,0.88606|0.91665|0.95148|0.76571|0.98107|0.90244|0.84218|0.96321|0.96048|0.84409|0.93841|0.87667|0.95736|0.94116|0.91338|0.97146
18572,0.01964418590068817,0.019336750730872154,0.0011498754611238837,0.0001924493262777105,0.005435018800199032,0.4463767111301422,,,0.061537724422607534,18000,1,134.86471850192174,0.0009406479075551033,1.0,0,MATR_b2c17|MATR_b2c36|MATR_b3c44|MATR_b4c28|MATR_b4c44|MATR_b4c41|MATR_b2c2|MATR_b2c6|MATR_b3c22|MATR_b1c45|MATR_b3c22|MATR_b2c14|MATR_b2c13|MATR_b2c36|MATR_b4c20|MATR_b1c15,16|386|507|269|329|804|157|161|543|49|357|12|62|20|483|111,0.1021|0.4001|0.4891|0.4339|0.4128|0.4109|0.5748|0.2809|0.5181|0.5053|0.7839|0.6432|0.3796|0.3419|0.1213|0.4639,0.086731|0.5596|0.6993|0.59922|0.52431|0.54665|0.85335|0.34191|0.68693|0.73914|0.90104|0.92178|0.53767|0.47122|0.097458|0.67527,0.97651|0.94832|0.96086|0.96488|0.94537|0.84485|0.97189|0.93663|0.94446|0.98865|0.95273|0.98375|0.98008|0.98655|0.91922|0.9704
18573,0.015928491950035095,0.015647584572434425,0.0013523341622203588,0.00014567410107702017,0.005767082329839468,0.4581027626991272,,,0.061537724422607534,18000,1,134.87166594993323,0.0008856663480401039,1.0,0,MATR_b2c25|MATR_b1c24|MATR_b3c12|MATR_b4c28|MATR_b4c16|MATR_b4c19|MATR_b2c2|MATR_b2c20|MATR_b4c33|MATR_b4c14|MATR_b4c5|MATR_b4c16|MATR_b2c46|MATR_b2c10|MATR_b1c43|MATR_b1c24,229|903|317|136|358|794|256|328|266|137|1007|582|155|448|303|822,0.3153|0.2216|0.6641|0.7029|0.7905|0.1373|0.4369|0.5450|0.4548|0.5394|0.6310|0.6966|0.1519|0.6116|0.6369|0.3869,0.41936|0.29217|0.89442|0.92086|0.91078|0.11866|0.6188|0.79422|0.66731|0.78796|0.58356|0.85727|0.17109|0.78518|0.87449|0.56135,0.95047|0.87365|0.97238|0.96917|0.95199|0.9129|0.95179|0.95168|0.95981|0.96605|0.6574|0.93876|0.97899|0.88767|0.95981|0.91057
18574,0.015530367381870747,0.014952129684388638,0.002000832464545965,0.0003781543346121907,0.005685255862772465,0.39217156171798706,,,0.061537724422607534,18000,1,134.8793195770122,0.0008463119156658649,1.0,0,MATR_b2c28|MATR_b3c34|MATR_b3c26|MATR_b2c20|MATR_b1c1|MATR_b2c11|MATR_b4c5|MATR_b4c31|MATR_b3c5|MATR_b2c5|MATR_b2c1|MATR_b3c5|MATR_b3c26|MATR_b1c26|MATR_b2c18|MATR_b2c17,482|357|169|328|274|35|671|419|570|146|113|17|483|73|461|115,0.5224|0.1102|0.3734|0.2923|0.4648|0.5623|0.1252|0.6851|0.4572|0.1017|0.6624|0.5163|0.1495|0.1009|0.6072|0.7138,0.69951|0.090776|0.5085|0.40008|0.6786|0.81486|0.10291|0.86011|0.59707|0.096527|0.80383|0.68888|0.16068|0.08595|0.72855|0.90918,0.84017|0.95473|0.97483|0.95168|0.97799|0.97784|0.91725|0.93243|0.92299|0.97007|0.85954|0.95803|0.96102|0.99114|0.83024|0.95508
18575,0.019697928801178932,0.01942433789372444,0.0012953028781339526,0.00014406119589693844,0.006120629142969847,0.40389400720596313,,,0.061537724422607534,18000,1,134.8865033169277,0.0011537158861756325,1.0,0,MATR_b4c4|MATR_b1c41|MATR_b3c8|MATR_b4c22|MATR_b2c26|MATR_b1c16|MATR_b2c17|MATR_b4c38|MATR_b1c9|MATR_b4c25|MATR_b2c42|MATR_b4c19|MATR_b2c35|MATR_b4c14|MATR_b3c11|MATR_b2c5,557|397|97|485|424|60|40|636|383|437|353|339|284|650|700|192,0.2095|0.2599|0.4978|0.6253|0.2678|0.3625|0.2482|0.6623|0.5558|0.4822|0.6139|0.1401|0.4848|0.2291|0.6381|0.2672,0.24507|0.33826|0.69994|0.81135|0.35294|0.50743|0.32333|0.8485|0.8199|0.68675|0.82037|0.12636|0.68896|0.31491|0.80508|0.34886,0.90969|0.97216|0.97014|0.93111|0.8673|0.98818|0.97883|0.9401|0.97906|0.84094|0.93731|0.94735|0.9487|0.72267|0.89665|0.96507
18576,0.022117700427770615,0.021728763356804848,0.0014642828609794378,0.00024250935530290008,0.006139681674540043,0.5167721509933472,,,0.061537724422607534,18000,1,134.89316201396286,0.0006726379506289959,1.0,0,MATR_b3c22|MATR_b2c14|MATR_b2c36|MATR_b3c40|MATR_b2c1|MATR_b4c40|MATR_b4c26|MATR_b2c43|MATR_b3c28|MATR_b2c35|MATR_b4c31|MATR_b4c17|MATR_b1c17|MATR_b2c20|MATR_b1c41|MATR_b2c38,115|478|406|690|52|26|172|26|501|357|235|338|80|523|476|67,0.5816|0.1489|0.1223|0.4886|0.6765|0.4419|0.6860|0.4075|0.5104|0.4329|0.5039|0.2978|0.4343|0.5079|0.6204|0.5958,0.77249|0.16912|0.11959|0.65989|0.88726|0.56384|0.881|0.57789|0.65347|0.60506|0.72206|0.3611|0.63294|0.63411|0.87549|0.87951,0.96051|0.80967|0.94082|0.88887|0.93712|0.96504|0.94163|0.98185|0.82659|0.92521|0.95232|0.93525|0.97936|0.76356|0.96787|0.97766
18577,0.00989549234509468,0.00955719593912363,0.0016235469374805689,0.00017594199744053185,0.005834012292325497,0.512799084186554,,,0.061537724422607534,18000,1,134.9006171412766,0.0007782946340739727,1.0,0,MATR_b2c26|MATR_b2c32|MATR_b2c17|MATR_b2c27|MATR_b3c12|MATR_b3c39|MATR_b2c13|MATR_b1c32|MATR_b3c16|MATR_b2c47|MATR_b2c11|MATR_b3c27|MATR_b4c31|MATR_b1c36|MATR_b1c15|MATR_b1c31,42|442|399|42|202|482|486|50|870|248|87|572|457|296|485|840,0.5866|0.4280|0.7020|0.5926|0.2882|0.4242|0.2016|0.4168|0.6291|0.6483|0.2954|0.1106|0.1777|0.5954|0.7062|0.3638,0.86805|0.60851|0.8484|0.87212|0.38836|0.52449|0.24629|0.59434|0.83023|0.84352|0.39307|0.092795|0.20745|0.85028|0.90157|0.52131,0.98373|0.90992|0.90758|0.97414|0.97585|0.93909|0.79412|0.98277|0.93803|0.93801|0.97475|0.93655|0.92297|0.97183|0.94666|0.83433
18578,0.013440871611237526,0.012993994168937206,0.001737627200782299,0.0002731150889303535,0.005669002421200275,0.2906462550163269,,,0.061537724422607534,18000,1,134.90737590612844,0.0007907180115580559,1.0,0,MATR_b2c26|MATR_b2c6|MATR_b4c41|MATR_b1c7|MATR_b2c23|MATR_b1c45|MATR_b1c0|MATR_b2c5|MATR_b2c46|MATR_b1c41|MATR_b1c23|MATR_b2c25|MATR_b3c5|MATR_b4c16|MATR_b1c41|MATR_b3c11,245|257|327|239|109|484|1384|487|264|322|834|289|651|713|628|746,0.6849|0.5147|0.3149|0.1902|0.2500|0.6769|0.4175|0.5986|0.4547|0.6282|0.1589|0.2861|0.2504|0.7207|0.2726|0.2670,0.88028|0.71614|0.40781|0.23892|0.32952|0.83267|0.56032|0.68393|0.6526|0.88653|0.18386|0.38047|0.28583|0.85203|0.34854|0.34326,0.95494|0.85481|0.95697|0.99027|0.97301|0.91369|0.90108|0.78506|0.96668|0.97486|0.91483|0.938|0.90895|0.92409|0.95575|0.86742
18579,0.014618400484323502,0.014286455698311329,0.001431609271094203,0.00018878397531807423,0.005952893290668726,0.3865252733230591,,,0.061537724422607534,18000,1,134.91460606222972,0.001173543743789196,1.0,0,MATR_b4c8|MATR_b4c33|MATR_b4c25|MATR_b3c21|MATR_b2c32|MATR_b2c44|MATR_b3c16|MATR_b4c26|MATR_b4c22|MATR_b3c4|MATR_b4c20|MATR_b2c6|MATR_b4c20|MATR_b4c31|MATR_b2c13|MATR_b4c23,118|26|452|306|320|161|918|71|348|445|23|285|145|332|333|100,0.5851|0.5858|0.1846|0.3152|0.6576|0.7096|0.2963|0.5492|0.1119|0.5205|0.1657|0.6260|0.4313|0.3096|0.2591|0.6249,0.82979|0.83455|0.25235|0.37676|0.86918|0.91662|0.35359|0.74312|0.085947|0.71615|0.16099|0.78955|0.53206|0.41322|0.33127|0.81797,0.95621|0.97008|0.80275|0.93007|0.96313|0.97577|0.93567|0.945|0.94383|0.96252|0.9514|0.90121|0.94628|0.94471|0.92327|0.95511
18580,0.021106155589222908,0.020630421116948128,0.0018297570059075952,0.00029275863198563457,0.005369069054722786,0.5624779462814331,,,0.061537724422607534,18000,1,134.92110029235482,0.0007282108999788761,1.0,0,MATR_b4c22|MATR_b3c27|MATR_b1c15|MATR_b1c26|MATR_b4c39|MATR_b2c13|MATR_b4c33|MATR_b4c26|MATR_b2c44|MATR_b4c27|MATR_b4c39|MATR_b4c44|MATR_b4c41|MATR_b2c47|MATR_b2c1|MATR_b1c16,687|314|536|464|265|273|284|159|114|84|48|764|104|421|92|197,0.1247|0.5647|0.5424|0.6915|0.1095|0.6830|0.5740|0.1626|0.4992|0.4234|0.3094|0.4130|0.3429|0.5808|0.5522|0.5120,0.12235|0.81142|0.79408|0.89995|0.08398|0.87185|0.82271|0.17599|0.74614|0.58837|0.35926|0.52258|0.4464|0.77929|0.70958|0.74179,0.76069|0.95709|0.93575|0.97096|0.94899|0.94019|0.95809|0.94215|0.9781|0.9454|0.95458|0.91218|0.96346|0.91765|0.88921|0.98472
18581,0.015439185313880444,0.015085476450622082,0.00171571783721447,0.00018213677685707808,0.005640710704028606,0.4826520085334778,,,0.061537724422607534,18000,1,134.92824159236625,0.0008176476694643497,1.0,0,MATR_b3c0|MATR_b4c5|MATR_b2c6|MATR_b4c38|MATR_b2c20|MATR_b1c33|MATR_b4c44|MATR_b1c23|MATR_b2c38|MATR_b2c2|MATR_b4c2|MATR_b4c22|MATR_b4c44|MATR_b2c27|MATR_b3c16|MATR_b1c16,878|334|33|1117|115|398|467|689|52|239|286|356|940|433|1331|778,0.7812|0.2645|0.1321|0.4806|0.5336|0.5244|0.1284|0.3753|0.1187|0.3748|0.2803|0.1327|0.3158|0.1228|0.1258|0.2897,0.86476|0.30331|0.12985|0.58193|0.78607|0.7825|0.11443|0.51811|0.11628|0.52862|0.33489|0.12418|0.39533|0.12338|0.10551|0.40356,0.90597|0.93653|0.97208|0.82804|0.98626|0.97587|0.94035|0.94816|0.97795|0.956|0.94797|0.9431|0.80225|0.85338|0.90438|0.87699
18582,0.017580337822437286,0.017131399363279343,0.002593206474557519,0.00018961640307679772,0.005820238497108221,0.31863975524902344,,,0.061537724422607534,18000,1,134.9351437552832,0.0007542697712779045,1.0,0,MATR_b1c1|MATR_b3c28|MATR_b3c11|MATR_b4c20|MATR_b2c20|MATR_b2c39|MATR_b3c13|MATR_b4c22|MATR_b3c34|MATR_b2c18|MATR_b3c39|MATR_b4c17|MATR_b1c38|MATR_b3c16|MATR_b1c39|MATR_b1c0,56|538|453|662|386|32|556|294|820|170|862|365|424|1347|200|1061,0.5165|0.7090|0.6900|0.5679|0.2190|0.1574|0.1479|0.3724|0.4644|0.5927|0.1162|0.2562|0.1271|0.1217|0.5425|0.1255,0.75043|0.75375|0.87973|0.70925|0.27298|0.1738|0.15126|0.46976|0.58125|0.84558|0.085252|0.29825|0.12787|0.094521|0.80774|0.12805,0.98327|0.80078|0.94969|0.87001|0.9243|0.98753|0.93378|0.94707|0.92753|0.95087|0.91649|0.93329|0.9489|0.901|0.98153|0.94132
18583,0.022585060447454453,0.0218654777854681,0.0030162122566252947,0.00041796162258833647,0.006220526527613401,0.21309712529182434,,,0.061537724422607534,18000,1,134.94222685601562,0.0008561108261346817,1.0,0,MATR_b4c17|MATR_b4c8|MATR_b3c27|MATR_b2c20|MATR_b2c26|MATR_b3c5|MATR_b1c0|MATR_b2c36|MATR_b4c24|MATR_b3c25|MATR_b1c23|MATR_b1c43|MATR_b4c25|MATR_b4c31|MATR_b4c2|MATR_b3c8,865|221|435|364|311|351|1712|546|874|32|763|142|54|477|382|39,0.1294|0.1188|0.2690|0.6657|0.2727|0.4304|0.4165|0.6371|0.1887|0.5326|0.3471|0.1429|0.4692|0.2396|0.2314|0.6671,0.10603|0.10806|0.34363|0.84522|0.35822|0.56195|0.53721|0.70952|0.18176|0.7398|0.49639|0.15523|0.64059|0.31688|0.26372|0.91292,0.74955|0.95211|0.94982|0.93624|0.93779|0.94279|0.84201|0.77674|0.8874|0.96856|0.93458|0.96959|0.94385|0.91486|0.9415|0.97144
